Time,Label,Error Code,Error Message,URL
"2025-02-26 11:56:27",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:56:28",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-02-26 11:56:29",CP01_AC03_BuscaObjeto,502,"Bad Gateway",https://api.restful-api.dev/objects/7
"2025-02-26 11:56:34",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-02-26 11:56:36",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-02-26 11:56:36",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:56:36",CP01_AC03_BuscaObjeto,502,"Bad Gateway",https://api.restful-api.dev/objects/7
"2025-02-26 11:56:40",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-02-26 11:56:45",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:56:50",CP01_AC03_BuscaObjeto,502,"Bad Gateway",https://api.restful-api.dev/objects/7
"2025-02-26 11:56:52",CP01_AC05_ActualizaObjeto,502,"Bad Gateway",https://api.restful-api.dev/objects/7
"2025-02-26 11:56:52",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:56:53",CP01_AC03_BuscaObjeto,502,"Bad Gateway",https://api.restful-api.dev/objects/7
"2025-02-26 11:56:56",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:57:00",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:57:01",CP01_AC05_ActualizaObjeto,500,"Internal Server error",https://api.restful-api.dev/objects/7
"2025-02-26 11:57:01",CP01_AC05_ActualizaObjeto,502,"Bad Gateway",https://api.restful-api.dev/objects/7
"2025-02-26 11:57:06",CP01_AC03_BuscaObjeto,502,"Bad Gateway",https://api.restful-api.dev/objects/7
"2025-02-26 11:57:08",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:57:10",CP01_AC05_ActualizaObjeto,500,"Internal Server error",https://api.restful-api.dev/objects/7
"2025-02-26 11:57:18",CP01_AC05_ActualizaObjeto,502,"Bad Gateway",https://api.restful-api.dev/objects/7
"2025-02-26 11:57:19",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:57:20",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:57:21",CP01_AC03_BuscaObjeto,502,"Bad Gateway",https://api.restful-api.dev/objects/7
"2025-02-26 11:57:21",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:57:25",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:57:25",CP01_AC05_ActualizaObjeto,500,"Internal Server error",https://api.restful-api.dev/objects/7
"2025-02-26 11:57:26",CP01_AC05_ActualizaObjeto,502,"Bad Gateway",https://api.restful-api.dev/objects/7
"2025-02-26 11:57:26",CP01_AC03_BuscaObjeto,502,"Bad Gateway",https://api.restful-api.dev/objects/7
"2025-02-26 11:57:27",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-02-26 11:57:31",CP01_AC03_BuscaObjeto,500,"Internal Server error",https://api.restful-api.dev/objects/7
"2025-02-26 11:57:31",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:57:31",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:57:34",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:57:34",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:57:37",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:57:37",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-02-26 11:57:38",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:57:39",CP01_AC03_BuscaObjeto,500,"Internal Server error",https://api.restful-api.dev/objects/7
"2025-02-26 11:57:39",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-02-26 11:57:40",CP01_AC03_BuscaObjeto,500,"Internal Server error",https://api.restful-api.dev/objects/7
"2025-02-26 11:57:41",CP01_AC05_ActualizaObjeto,500,"Internal Server error",https://api.restful-api.dev/objects/7
"2025-02-26 11:57:42",CP01_AC05_ActualizaObjeto,500,"Internal Server error",https://api.restful-api.dev/objects/7
"2025-02-26 11:57:45",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:57:46",CP01_AC05_ActualizaObjeto,500,"Internal Server error",https://api.restful-api.dev/objects/7
"2025-02-26 11:57:46",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:57:48",CP01_AC05_ActualizaObjeto,500,"Internal Server error",https://api.restful-api.dev/objects/7
"2025-02-26 11:57:49",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-02-26 11:57:54",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-02-26 11:57:55",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-02-26 11:57:56",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:57:57",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:57:57",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:58:02",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:58:07",CP01_AC03_BuscaObjeto,500,"Internal Server error",https://api.restful-api.dev/objects/7
"2025-02-26 11:58:07",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-02-26 11:58:12",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-02-26 11:58:13",CP01_AC05_ActualizaObjeto,500,"Internal Server error",https://api.restful-api.dev/objects/7
"2025-02-26 11:58:14",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
